445,12,778140434933,10.209
446,13,778160734635,10.682
447,14,778180212436,11.085
448,15,778201466637,11.501
449,16,778221019338,11.150
450,17,778241046040,11.502
451,18,778260053041,10.845
452,19,778281036842,10.086
453,20,778301686044,9.777
454,21,778320406045,9.949
455,22,778340025546,9.770
456,23,778359845747,9.428
457,24,778380173549,9.633
458,0,778400089950,9.240
459,1,778419821651,9.506
460,2,778439960453,9.256
461,3,778460041954,9.244
462,4,778480038455,9.621
463,5,778500446456,8.640
464,6,778520221058,8.789
465,7,778539893159,9.096
466,8,778559824860,9.623
467,9,778579910361,9.665
468,10,778600456463,10.404
469,11,778620481664,10.073
470,12,778639972365,10.021
471,13,778659942167,9.306
472,14,778679922468,9.105
473,15,778700321569,8.731
474,16,778720380670,9.927
475,17,778740390472,10.011
476,18,778760068273,9.562
477,19,778780121174,9.172
478,20,778800432176,9.798
479,21,778820263677,9.712
480,22,778840575178,9.705
481,23,778860103579,9.633
482,24,778880057981,9.649
483,0,778900246382,9.274
484,1,778921519383,14.224
485,2,778941027285,11.159
486,3,778960158286,10.728
487,4,778979869087,10.666
488,5,779000676488,9.463
489,6,779019937690,9.305
490,7,779040946191,12.107
491,8,779059898092,10.587
492,9,779080051493,9.758
493,10,779101902895,9.942
494,11,779120345696,9.384
495,12,779140580397,9.869
496,13,779159972399,9.906
497,14,779180565400,9.547
498,15,779200582901,9.252
499,16,779219862502,9.781
500,17,779239898904,10.536
501,18,779260245905,12.247
502,19,779280665406,12.482
503,20,779304817208,9.787
504,21,779321653409,10.084
505,22,779341259610,10.482
506,23,779360324811,11.625
507,24,779380706613,10.912
508,0,779400988414,11.544
509,1,779420586315,10.868
510,2,779440555416,11.320
511,3,779460520618,11.503
512,4,779479838819,9.662
513,5,779500093520,9.490
514,6,779520027422,9.729
515,7,779539993023,9.811
516,8,779559795024,9.723
517,9,779580144425,9.850
518,10,779600862027,9.338
519,11,779619860828,9.103
520,12,779640173429,9.900
521,13,779660273931,10.144
522,14,779680301732,10.325
523,15,779700699133,10.017
524,16,779720261234,9.387
525,17,779740626736,9.633
526,18,779759951137,10.281
527,19,779779989138,10.854
